# Tetrahedron method
       23.0000000000        0.4052350350        0.0075344082        0.0444560873        0.0444560873        0.0241101213        0.0241101213
       23.2000000000        0.0914682194        0.0003906549        0.0304441806        0.0304441806        0.0053648921        0.0053648921
       23.4000000000        0.0830943466        0.0004565292        0.0457679700        0.0457679700        0.0049234251        0.0049234251
       23.6000000000        0.0338135813        0.0001096074        0.0415333675        0.0415333675        0.0019014036        0.0019014036
       23.8000000000        0.0081880458        0.0000546769        0.0427368264        0.0427368265        0.0003834485        0.0003834485
       24.0000000000        0.0066441493        0.0000399230        0.0433403249        0.0433403249        0.0002916480        0.0002916480
       24.2000000000        0.0055073897        0.0000278056        0.0450987022        0.0450987023        0.0002269001        0.0002269001
       24.4000000000        0.0046270912        0.0000175602        0.0471895103        0.0471895104        0.0001797419        0.0001797419
       24.6000000000        0.0038968405        0.0000088908        0.0492223693        0.0492223693        0.0001457643        0.0001457643
       24.8000000000        0.0035534480        0.0000054092        0.0501664794        0.0501664795        0.0001413161        0.0001413161
       25.0000000000        0.0034744767        0.0000050624        0.0515994321        0.0515994322        0.0001573035        0.0001573035
       25.2000000000        0.0034489647        0.0000057794        0.0534996239        0.0534996239        0.0001800622        0.0001800622
       25.4000000000        0.0034086574        0.0000070694        0.0553127877        0.0553127878        0.0002056316        0.0002056316
       25.6000000000        0.0033793374        0.0000089771        0.0575955058        0.0575955058        0.0002386301        0.0002386301
       25.8000000000        0.0033402552        0.0000117472        0.0599735142        0.0599735142        0.0002793578        0.0002793578
       26.0000000000        0.0032781061        0.0000158049        0.0622352290        0.0622352290        0.0003261045        0.0003261045
       26.2000000000        0.0032176692        0.0000212787        0.0647018752        0.0647018752        0.0003845397        0.0003845397
       26.4000000000        0.0031950044        0.0000282428        0.0680432994        0.0680432994        0.0004609531        0.0004609531
       26.6000000000        0.0031635050        0.0000373395        0.0722862988        0.0722862989        0.0005731259        0.0005731259
       26.8000000000        0.0031387330        0.0000508656        0.0778700712        0.0778700712        0.0007300416        0.0007300416
       27.0000000000        0.0030594300        0.0000684990        0.0829037877        0.0829037878        0.0009345575        0.0009345575
       27.2000000000        0.0029532189        0.0000920525        0.0882313568        0.0882313568        0.0012011735        0.0012011735
       27.4000000000        0.0028890200        0.0001296415        0.0979970827        0.0979970828        0.0017080229        0.0017080229
       27.6000000000        0.0028174780        0.0001943168        0.1093537163        0.1093537165        0.0024446704        0.0024446704
       27.8000000000        0.0035938719        0.0006663060        0.1711387608        0.1711387613        0.0061320550        0.0061320550
       28.0000000000        0.0051007825        0.0023375529        0.3007376476        0.3007376486        0.0198269640        0.0198269640
       28.2000000000        0.0027027994        0.0009998484        0.1416033676        0.1416033675        0.0075015204        0.0075015204
       28.4000000000        0.0019984919        0.0006208328        0.1046624167        0.1046624164        0.0055200776        0.0055200776
       28.6000000000        0.0017863489        0.0004595909        0.0904799630        0.0904799628        0.0046244862        0.0046244862
       28.8000000000        0.0016504904        0.0003754240        0.0823315200        0.0823315200        0.0042228493        0.0042228493
       29.0000000000        0.0005664430        0.0002494504        0.0372910221        0.0372910220        0.0030399637        0.0030399637
       29.2000000000        0.0006859090        0.0002422954        0.0416564237        0.0416564237        0.0029720730        0.0029720730
